"start","end","text","speaker"
"138570","139030"," Revelación.","Speaker 1"
"139030","139490"," Revelar.","Speaker 1"
"141330","141790"," Respiración.","Speaker 1"
"141790","142250"," Respiración.","Speaker 1"
"142830","143290"," Respirar.","Speaker 1"
"143430","144770"," What do you think respirar means?","Speaker 1"
"146510","147110"," To breathe.","Speaker 1"
"147290","148250"," Yes, to breathe.","Speaker 1"
"148390","153850"," So we could say to respire, really literally, or we go, oh, of course, this would be how I would say breathe in Spanish.","Speaker 1"
"154250","154710"," Respirar.","Speaker 1"
"154990","155230"," Good.","Speaker 1"
"155550","158130"," So we have many examples of AR verbs.","Speaker 1"
"159070","164110"," We have one example of an ER verb in its TO form, which is to know.","Speaker 1"
"164330","165110"," How was that?","Speaker 1"
"165190","165530"," To know.","Speaker 1"
"166790","167230"," Saber.","Speaker 1"
"167490","167930"," Saber.","Speaker 1"
"168370","172970"," And we have the example of the verb ending IR, IR, which is to come.","Speaker 1"
"174210","174450"," Venir.","Speaker 2"
"174610","175050"," Venir.","Speaker 1"
"175230","175530"," Good.","Speaker 1"
"175830","182970"," So all TO forms are going to end in an R, and it's either going to be AR, ER, or IR.","Speaker 1"
"183310","184490"," AR, IR, IR.","Speaker 1"
"184770","189970"," In fact, I'm talking about two forms, and it's actually with these two that we identify what is a verb.","Speaker 1"
"189970","203010"," Now, it's good to talk about this, because at school we learned that verbs are doing words, which is really kind of unhelpful, because TO BE, for example, is there's nothing, you're not doing anything.","Speaker 1"
"203490","206190"," If you say IS, he is here.","Speaker 1"
"206230","206930"," What is he doing?","Speaker 1"
"207450","208290"," But IS is a verb.","Speaker 1"
"208570","210330"," IS is a verb because it comes from TO BE.","Speaker 1"
"210790","212390"," We don't say he BE here.","Speaker 1"
"212510","214070"," We say he IS here.","Speaker 1"
"214070","219410"," So the way we identify what is a verb is that you can put TO in front of it.","Speaker 1"
"219710","221330"," TO BE, TO STAY, TO GO.","Speaker 1"
"221770","222390"," These are verbs.","Speaker 1"
"222670","224790"," And in Spanish, these are going to end in AR.","Speaker 1"
"225130","227390"," Either AR, ER, or IR.","Speaker 1"
"228330","232630"," Now, the way we get the I version is we take off this ending.","Speaker 1"
"232930","236250"," We chop off this AR, ER, or IR, and we put O.","Speaker 1"
"236570","237790"," We have an example already.","Speaker 1"
"238030","240250"," We know how is TO try.","Speaker 1"
"240450","241570"," What was TO try?","Speaker 1"
"243210","243630"," Intentar.","Speaker 2"
"244150","244570"," Intentar.","Speaker 1"
"244750","245030"," Good.","Speaker 1"
"245710","246870"," And I try?","Speaker 1"
"248650","249070"," Intento.","Speaker 1"
"249070","249490"," Intento.","Speaker 1"
"249710","249910"," Good.","Speaker 1"
"250090","252050"," So we take off AR, and we put on O.","Speaker 1"
"252350","253830"," But something else is happening as well.","Speaker 1"
"255050","255470"," Intentar.","Speaker 1"
"256690","257110"," Intento.","Speaker 1"
"257110","257529"," Good.","Speaker 1"
"257790","258290"," The accent.","Speaker 1"
"259190","260930"," Intentar, we have the accent on the end.","Speaker 1"
"261170","263670"," When we put the O, the accent is just before it.","Speaker 1"
"264050","264470"," Intento.","Speaker 1"
"264730","265990"," Now, this is extremely important.","Speaker 1"
"266170","270130"," If I say intento, if I put the accent on the end, it means something else.","Speaker 1"
"270130","274290"," It means he tried, which is going to be useful for us later when we learn the past.","Speaker 1"
"275030","282410"," For now, we need to think that the accent in the present tense is going on the penultimate syllable, the second last syllable.","Speaker 1"
"283390","284890"," Intentar is not present tense.","Speaker 1"
"285030","285830"," It has no tense.","Speaker 1"
"286330","287130"," It's the TO form.","Speaker 1"
"287290","287830"," TO try.","Speaker 1"
"288590","294690"," Part of the present tense, other than putting this O for I, is also moving the accent.","Speaker 1"
"295130","295650"," Intento.","Speaker 1"
"296630","297990"," How would you say to donate?","Speaker 1"
"297990","298430"," Donate.","Speaker 1"
"299870","300550"," Donation.","Speaker 2"
"302090","302570"," Donar.","Speaker 2"
"302770","303010"," Good.","Speaker 1"
"303310","303790"," Donar.","Speaker 1"
"304210","304930"," I donate.","Speaker 1"
"305290","307230"," You take off the AR, and you put O.","Speaker 1"
"308930","309610"," Dono.","Speaker 1"
"309870","310090"," Yes.","Speaker 1"
"310570","310910"," Dono.","Speaker 1"
"311350","313270"," I don't donate, or I'm not donating.","Speaker 1"
"314650","315410"," No dono.","Speaker 1"
"315570","315810"," Good.","Speaker 1"
"316070","316670"," No dono.","Speaker 1"
"317530","319310"," How was to create?","Speaker 1"
"320830","321490"," Crear.","Speaker 2"
"321710","322150"," Good.","Speaker 1"
"322430","322890"," Crear.","Speaker 1"
"323190","323810"," Creacion.","Speaker 1"
"324050","324490"," Crear.","Speaker 1"
"324850","325690"," I create?","Speaker 1"
"326730","327310"," Creo.","Speaker 2"
"327990","328090"," Creo.","Speaker 1"
"328530","328890"," Good.","Speaker 1"
"330670","331250"," Comer.","Speaker 1"
"331250","333130"," Comer means to eat.","Speaker 1"
"333990","335930"," So how do you say I eat, or I'm eating?","Speaker 1"
"338100","338380"," Como.","Speaker 2"
"338640","338940"," Como.","Speaker 1"
"339260","339520"," Good.","Speaker 1"
"339900","341140"," I'm going to eat?","Speaker 1"
"342860","343540"," Voy a comer.","Speaker 2"
"343820","344080"," Good.","Speaker 1"
"344320","345580"," Voy a comer.","Speaker 1"
"346320","349440"," The word for late in Spanish is tarde.","Speaker 1"
"349980","350500"," Tarde.","Speaker 1"
"350840","356340"," We know this from English as well, because you have this slang in English, in British English at least.","Speaker 1"
"356340","357280"," Tardy.","Speaker 1"
"357380","358360"," Have you ever heard that?","Speaker 1"
"358760","358900"," Yeah.","Speaker 2"
"359180","359460"," Tarde.","Speaker 1"
"359860","360160"," Tarde.","Speaker 1"
"360680","362720"," So how would you say I'm going to eat late?","Speaker 1"
"364160","365740"," Voy a comer tarde.","Speaker 2"
"365940","366200"," Good.","Speaker 1"
"366540","367900"," Voy a comer tarde.","Speaker 1"
"368320","371860"," You might have heard the word for tomorrow as well in Spanish.","Speaker 1"
"372500","373060"," Mañana.","Speaker 1"
"373520","376160"," So how would you say I'm going to eat tomorrow?","Speaker 1"
"377880","379620"," Voy a comer mañana.","Speaker 2"
"379920","381500"," Voy a comer mañana.","Speaker 1"
"382080","390400"," Now in Spanish, if you have some kind of future context, something that's showing you that you're talking about the future, you can't just use the present.","Speaker 1"
"391480","395260"," You can say voy a comer mañana, or you can just say I eat tomorrow.","Speaker 1"
"396100","400140"," Because you have tomorrow showing you that you're talking about the future.","Speaker 1"
"400400","403420"," It's absolutely perfect Spanish, even though it sounds a bit odd in English.","Speaker 1"
"403560","405560"," It's perfect Spanish to say I eat tomorrow.","Speaker 1"
"405800","406600"," There's no problem there.","Speaker 1"
"407200","408060"," So how would you say that?","Speaker 1"
"409940","410940"," Como mañana.","Speaker 1"
"411180","411780"," Como mañana.","Speaker 1"
"411780","417900"," So if you want to say I'm eating with Pablo tomorrow, I'm eating with Pablo tomorrow.","Speaker 1"
"418140","420840"," You just say I eat with Pablo tomorrow.","Speaker 1"
"422040","423300"," How do you say with?","Speaker 1"
"424120","425700"," Do you remember how to say to confirm?","Speaker 1"
"429480","429960"," Confirmación.","Speaker 1"
"429960","430440"," Confirmar.","Speaker 1"
"430520","430680"," Good.","Speaker 1"
"430740","431860"," And what did that mean literally?","Speaker 1"
"432800","433280"," Confirm.","Speaker 1"
"433280","434120"," Ah, with signature.","Speaker 1"
"434240","435100"," So what is with?","Speaker 1"
"435480","435960"," Confirma.","Speaker 2"
"436340","436580"," Con.","Speaker 2"
"436820","437080"," Con.","Speaker 1"
"437280","437680"," Good.","Speaker 1"
"437680","440320"," So I'm eating with Pablo tomorrow.","Speaker 1"
"442680","444780"," Como con Pablo mañana.","Speaker 2"
"445000","445180"," Good.","Speaker 2"
"445440","447180"," Como con Pablo mañana.","Speaker 1"
"447500","448580"," So we can just use the present.","Speaker 1"
"448760","451580"," Or we can say I'm going to eat with Pablo tomorrow.","Speaker 1"
"451840","453020"," And it's the same.","Speaker 1"
"454560","457820"," Voy a comer con Pablo mañana.","Speaker 2"
"458020","458240"," Good.","Speaker 1"
"458480","460700"," Voy a comer con Pablo mañana.","Speaker 1"
"461000","461380"," Very good.","Speaker 1"
"462700","464900"," So we are taking off our ending.","Speaker 1"
"464900","471560"," We are taking off our R, R or R and we are adding O to get the I version.","Speaker 1"
"472460","476160"," We are also accenting the penultimate syllable.","Speaker 1"
"476720","479920"," The syllable that comes before the last.","Speaker 1"
"480680","481700"," What is to organize?","Speaker 1"
"484040","484760"," Organización.","Speaker 2"
"485740","486460"," Organizar.","Speaker 2"
"486660","486960"," Good.","Speaker 1"
"487440","490500"," Now how do you say I organize or I'm organizing?","Speaker 1"
"492600","493080"," Organizo.","Speaker 2"
"493640","494120"," Organizo.","Speaker 1"
"494520","494620"," Good.","Speaker 1"
"495540","501520"," I will just mention for anybody trying to keep up with the Spanish pronunciation, that Z there is going to be pronounced Z.","Speaker 1"
"502280","503580"," Organizo in Spain.","Speaker 1"
"504380","504860"," Organizo.","Speaker 1"
"505900","508860"," To have in Spanish is tener.","Speaker 1"
"509480","509860"," Tener.","Speaker 1"
"510780","511260"," Tener.","Speaker 2"
"511539","511919"," Tener.","Speaker 1"
"512120","513440"," How do you say I want to have it?","Speaker 1"
"513620","514440"," I want to have it.","Speaker 1"
"516710","517669"," Quiero tenerlo.","Speaker 2"
"517809","518130"," Good.","Speaker 1"
"518210","519110"," I'm going to have it.","Speaker 1"
"520909","522870"," Voy a tenerlo.","Speaker 2"
"522970","523210"," Good.","Speaker 1"
"523330","524670"," I'm going to have it late.","Speaker 1"
"526650","528950"," Voy a tenerlo tarde.","Speaker 2"
"529270","529510"," Good.","Speaker 1"
"529790","531550"," Voy a tenerlo tarde.","Speaker 1"
"531870","534730"," If you want to say later, you can say more late.","Speaker 1"
"535010","536650"," And the word for more is más.","Speaker 1"
"536850","537410"," M-A-S.","Speaker 1"
"537810","538270"," Más.","Speaker 2"
"538410","539450"," Related to massive.","Speaker 1"
"540130","540850"," So how is later?","Speaker 1"
"542270","543390"," Más tarde.","Speaker 2"
"543690","544430"," Más tarde.","Speaker 1"
"544670","544870"," Good.","Speaker 1"
"544990","546070"," I'm going to have it later.","Speaker 1"
"547790","550410"," Voy a tenerlo más tarde.","Speaker 2"
"550690","550810"," Good.","Speaker 1"
"551750","553910"," I will tell you something that's going to help you remember tener.","Speaker 1"
"554190","560870"," Tener is a very interesting verb because other than to have, we can also translate it as contain.","Speaker 1"
"561170","562910"," Contain is contener.","Speaker 1"
"563510","565990"," Obtain, this contain, is tener.","Speaker 1"
"566910","569610"," So how would you say obtain in Spanish?","Speaker 1"
"570110","572250"," If contain becomes contener?","Speaker 1"
"573750","574350"," Obtener.","Speaker 1"
"574410","574670"," Yes.","Speaker 1"
"574890","575490"," Obtener.","Speaker 1"
"576130","578270"," Sustain, this one changes a little bit.","Speaker 1"
"578490","581890"," Sus, which is S-U-S, becomes S-O-S in Spanish.","Speaker 1"
"584270","584830"," Sostener.","Speaker 1"
"584830","585390"," Sostener.","Speaker 1"
"585890","586450"," Sustain.","Speaker 1"
"587350","587910"," Maintain.","Speaker 1"
"588110","588570"," Maintain.","Speaker 1"
"588690","591730"," This main becomes man in Spanish.","Speaker 1"
"591930","592770"," So how would you say maintain?","Speaker 1"
"595090","595650"," Mantener.","Speaker 2"
"595870","596310"," Mantener.","Speaker 1"
"596610","600050"," And if you heard entretener, what would you think it means?","Speaker 1"
"600390","600950"," Entretener.","Speaker 1"
"602570","603130"," Entertain.","Speaker 1"
"603330","603630"," Yes.","Speaker 1"
"603630","606970"," So it changes a little bit, but you can recognise it.","Speaker 1"
"607310","607830"," Entretener.","Speaker 1"
"608090","609650"," And entre in Spanish means between.","Speaker 1"
"610410","612530"," You might hear in Spanish, entre tú y yo.","Speaker 1"
"612990","614090"," Between you and I.","Speaker 1"
"614450","615310"," Entre tú y yo.","Speaker 1"
"616910","621750"," Many languages express this idea of possession in different ways.","Speaker 1"
"622210","624130"," In English and in Spanish, we have a simple verb.","Speaker 1"
"624350","626310"," Have, tener, to express possession.","Speaker 1"
"626530","632670"," But Arabic, for example, you would say at me or with me instead of I have.","Speaker 1"
"633630","641430"," So it's not a straightforward concept that all languages express in the same way this concept of possession.","Speaker 1"
"642010","648970"," In Turkish, for example, if you want to say I have a car, you say my car there is.","Speaker 1"
"649610","656230"," So it's not such a straightforward concept that we are expressing in all languages in the same way this concept of possession.","Speaker 1"
"656650","662530"," Something that Spanish is alluding to here is kind of the symbiotic relationship in ownership.","Speaker 1"
"662530","665690"," When you own something, you also belong to it.","Speaker 1"
"666150","667090"," You must maintain it.","Speaker 1"
"667370","668310"," You must sustain it.","Speaker 1"
"668630","669490"," You must contain it.","Speaker 1"
"670210","671510"," It's a symbiotic relationship.","Speaker 1"
"671910","674110"," You don't just own things, you are also owned by them.","Speaker 1"
"675650","676710"," To have is tener.","Speaker 1"
"677070","678990"," And you also get these other verbs that you can use.","Speaker 1"
"679210","683670"," Obtener, contener, mantener, sostener, entretener.","Speaker 1"
"684930","686670"," I have is tengo.","Speaker 1"
"687230","688310"," What happened here?","Speaker 1"
"688770","689650"," What should it be?","Speaker 1"
"691250","691650"," Tengo.","Speaker 1"
"691950","693910"," Yes, it's what it should be, but it's irregular.","Speaker 1"
"694450","695670"," It has a G popping up.","Speaker 1"
"695990","699650"," But the nice thing about the irregular verbs in Spanish is that we can group them together.","Speaker 1"
"699810","702330"," There's always a little group of verbs that do things in the same way.","Speaker 1"
"703130","704770"," So, for example, what was to come?","Speaker 1"
"707270","707670"," Venir.","Speaker 2"
"707830","708230"," Venir.","Speaker 1"
"708310","708670"," Very good.","Speaker 1"
"708730","712170"," Now, venir behaves like tener when it makes the I form.","Speaker 1"
"712690","716650"," So if tener becomes tengo, venir might become...","Speaker 1"
"718110","718510"," Vengo.","Speaker 1"
"718510","719170"," Vengo.","Speaker 1"
"719550","720070"," Good.","Speaker 1"
"720370","721790"," So I come is vengo.","Speaker 1"
"722010","722510"," It's irregular.","Speaker 1"
"722890","727610"," But we've already noticed two verbs that have the same pattern of irregularity.","Speaker 1"
"727810","729690"," And to think of them together helps us.","Speaker 1"
"730130","737750"," Now, if you want to say I will come tomorrow, we don't know the word for will, but we don't need it because tomorrow is our future context.","Speaker 1"
"738210","739170"," What is the word for tomorrow?","Speaker 1"
"740610","740890"," Mañana.","Speaker 2"
"741250","741510"," Good.","Speaker 1"
"741710","743030"," So I'm coming tomorrow?","Speaker 1"
"744410","745070"," Vengo mañana.","Speaker 2"
"745250","745830"," Vengo mañana.","Speaker 1"
"746330","746870"," Very good.","Speaker 1"
