"start","end","text","speaker"
"660820","661460"," Frustrar.","Speaker 2"
"661700","663320"," Yes, because you have the two R's now.","Speaker 1"
"663700","664340"," Frustrate.","Speaker 1"
"664660","665300"," Frustrate.","Speaker 1"
"665940","666580"," Frustrar.","Speaker 1"
"667560","668200"," Frustrating.","Speaker 1"
"670400","671040"," Frustrante.","Speaker 1"
"671560","672200"," Frustrante.","Speaker 1"
"672620","673000"," Good.","Speaker 1"
"673680","674480"," To wane.","Speaker 1"
"675140","675840"," To wane.","Speaker 1"
"676160","678480"," To reduce in size.","Speaker 1"
"678840","680600"," In Spanish, this is menguar.","Speaker 1"
"681320","681960"," Menguar.","Speaker 1"
"682640","683280"," Menguar.","Speaker 2"
"683460","686840"," When the moon gets smaller, it's waning.","Speaker 1"
"687740","689880"," And the moon is la luna.","Speaker 1"
"690640","691240"," La luna.","Speaker 2"
"691480","692080"," La luna.","Speaker 1"
"692520","694880"," So how would you say the waning moon?","Speaker 1"
"696360","698700"," La luna menguante.","Speaker 2"
"698960","699240"," Good.","Speaker 1"
"699860","703400"," So there we're making waning like an adjective, not like the verb.","Speaker 1"
"703480","704560"," Not menguando.","Speaker 1"
"705740","706380"," Menguante.","Speaker 1"
"706660","708140"," La luna menguante.","Speaker 1"
"708800","710820"," Luna is an interesting word.","Speaker 1"
"711600","715720"," I don't know if you ever noticed like in English, Monday is moon day.","Speaker 1"
"716260","721160"," It's not very obvious in English that the days of the week relate back to the planets.","Speaker 1"
"721380","723040"," But in Spanish, it's very obvious.","Speaker 1"
"723200","727960"," You have la luna, the moon, and then you have lunes, monday.","Speaker 1"
"728140","730440"," Tuesday is martes.","Speaker 1"
"731100","733460"," And mars is martes.","Speaker 1"
"733640","734520"," Planeta martes.","Speaker 1"
"734960","737240"," Wednesday in Spanish is miercoles.","Speaker 1"
"737440","738780"," What planet does that sound like?","Speaker 1"
"739900","740720"," Mercury.","Speaker 1"
"741020","741260"," Yes.","Speaker 1"
"742020","745540"," Jueves in Spanish is spelled with a J.","Speaker 1"
"747060","747940"," Jupiter.","Speaker 1"
"748140","748580"," Jupiter.","Speaker 1"
"749020","750280"," Viernes is Friday.","Speaker 1"
"752240","752880"," Venus.","Speaker 1"
"752900","753000"," Venus.","Speaker 1"
"754580","759300"," So you can see much clearer there how our days of the week are named after planets.","Speaker 1"
"760500","762580"," To live was vivir.","Speaker 1"
"762840","765200"," V-I-V-I-R.","Speaker 1"
"766180","767700"," So vivir is to live.","Speaker 1"
"768420","768940"," Vivir.","Speaker 1"
"769260","769540"," Good.","Speaker 1"
"770060","772020"," We have two to bs.","Speaker 1"
"772100","774840"," We have a star for states and for characteristics.","Speaker 1"
"775120","776840"," We have ser.","Speaker 1"
"777060","777580"," Ser.","Speaker 1"
"778020","779660"," And we said that un ser.","Speaker 1"
"780260","785320"," Un ser means a being that we can use ser like a noun and we get a being.","Speaker 1"
"785500","791100"," So a human being is un ser humano.","Speaker 1"
"791340","792860"," Un ser humano.","Speaker 1"
"793180","795480"," You could also say a living being.","Speaker 1"
"795700","797220"," A living being.","Speaker 1"
"799540","802000"," Un ser vivir.","Speaker 2"
"802560","803340"," How do you get this?","Speaker 2"
"803340","804040"," How do you?","Speaker 1"
"804120","805260"," You could say un ser vivo.","Speaker 1"
"805540","808340"," Vivo is also like an adjective which means alive.","Speaker 1"
"808640","811780"," But living is adjective that we make with ing.","Speaker 1"
"812580","815020"," We can build it from vivir.","Speaker 1"
"815580","820020"," For r verbs we have ante and for ir verbs we have yente.","Speaker 1"
"821560","823820"," Un ser viviente.","Speaker 2"
"824060","824360"," Good.","Speaker 1"
"824640","825980"," Un ser viviente.","Speaker 1"
"826260","827300"," A living being.","Speaker 1"
"827860","829660"," What does to go out or to leave?","Speaker 1"
"831420","831940"," Voy.","Speaker 1"
"832220","833560"," To go out or to leave.","Speaker 1"
"833720","834420"," So it's tú.","Speaker 1"
"834680","837300"," I don't care if it's wrong, but I want it to end in a.","Speaker 1"
"838720","839640"," A salir.","Speaker 2"
"840020","840520"," Salir.","Speaker 2"
"840660","841180"," Salir.","Speaker 1"
"841480","851760"," Now we have in English you might have heard salient which means kind of protruding or outstanding or something that stands out or sticks out or protrudes.","Speaker 1"
"852220","857800"," This is Latin English version of this ante yente rule.","Speaker 1"
"858200","859700"," So we can see it even in English.","Speaker 1"
"860100","862260"," How would salient be in Spanish?","Speaker 1"
"862660","864920"," You can go from salient or you can go from salir.","Speaker 1"
"866960","867600"," Saliente.","Speaker 2"
"867840","868440"," Saliente.","Speaker 1"
"868640","868800"," Good.","Speaker 1"
