"start","end","text","speaker"
"377090","381170"," ¿Cuánto terminan de venderlos?","Speaker 2"
"382810","383250"," Good.","Speaker 2"
"384170","385050"," Venderlos.","Speaker 2"
"385130","385370"," Good.","Speaker 1"
"385570","386970"," So all together.","Speaker 1"
"387430","392010"," I want you guys to speak with me when you finish selling them.","Speaker 1"
"393090","400490"," Quiero que hablen conmigo cuando terminan de venderlos.","Speaker 2"
"400610","400870"," Good.","Speaker 1"
"400870","404950"," Quiero que hablen conmigo cuando terminen de venderlos.","Speaker 1"
"405250","409870"," So this means I want you guys to speak with me when you finish selling them.","Speaker 1"
"410090","413630"," But terminar, we can also use like end up.","Speaker 1"
"414110","418070"," I want you guys to speak with me when you end up selling them.","Speaker 1"
"418510","427110"," So using the ing form after terminar instead of de and the to form gives us this meaning of end up.","Speaker 1"
"427110","432030"," So if you wanted to say I want you guys to speak with me when you end up selling them.","Speaker 1"
"432450","434770"," So I want you guys to speak with me.","Speaker 1"
"438820","440960"," When you end up selling them.","Speaker 1"
"441080","445500"," So we will say when you finish and then we will actually use the ing.","Speaker 1"
"450480","451000"," Good.","Speaker 2"
"451440","454880"," Quiero que hablen conmigo cuando terminan vendiendolos.","Speaker 1"
"454980","458500"," I want you guys to speak with me when you end up selling them.","Speaker 1"
"459100","464500"," So there is a difference here depending on whether we use the to form or the ing form.","Speaker 1"
"464620","467440"," Just as we saw with empezar or comenzar.","Speaker 1"
"467600","472520"," There can be a difference between using the to form afterwards or the ing form afterwards.","Speaker 1"
"472700","480780"," And both of them need a preposition to join the to form which might be a clue to you.","Speaker 1"
"481000","486060"," That there is a difference between using the to form and then the ing form.","Speaker 1"
"486300","495760"," If the to form is joining with a preposition then maybe this particular verb takes the ing form afterwards as well with a slightly different meaning.","Speaker 1"
"497340","499880"," To start speaking.","Speaker 1"
"501720","507800"," To actually begin something speaking or as we would probably say to start out speaking.","Speaker 1"
"508680","511840"," Terminar de vender to finish selling.","Speaker 1"
"512679","516659"," Terminar vendiendo to end up selling.","Speaker 1"
"517039","527340"," So what we have aimed to teach here is the idea of the mood tense, the general feeling of the mood tense and the kind of constructions in which it occurs.","Speaker 1"
"527760","532040"," And like I said understanding the mood tense is about listening out for it.","Speaker 1"
"532340","535700"," And listening out for how people around you use it.","Speaker 1"
"536160","539680"," A great way to learn it is to chat online for example.","Speaker 1"
"540120","548520"," Because maybe in real life and almost certainly at the beginning you won't pick up those subtle changes in vowels that you get with the mood tense.","Speaker 1"
"548620","551340"," But if you're chatting online you will notice quite clearly.","Speaker 1"
"551600","553520"," Ah oh there they used an a and not an e.","Speaker 1"
"553800","555200"," Oh there they used an e and not an a.","Speaker 1"
"555560","556100"," Oh why?","Speaker 1"
"556280","563140"," And then you will look at the context of the sentence and work out why the mood tense was used and that really is the best way to internalize it.","Speaker 1"
