"start","end","text","speaker"
"364590","364910"," Good.","Speaker 1"
"365330","367330"," LO ENVIÓ AYER.","Speaker 1"
"367730","371950"," He sent it yesterday, she sent it yesterday, you formerly sent it yesterday.","Speaker 1"
"372450","383830"," If you want to say it was sent yesterday, this kind of structure in English where we don't say who did it, we just say it was sent yesterday, how do you think you might say that in Spanish?","Speaker 1"
"386710","388790"," SE LO ENVIÉ.","Speaker 2"
"389470","389750"," No.","Speaker 2"
"390430","395530"," Think first the structure in English, what you would say in Spanish, but in English.","Speaker 1"
"395790","396790"," It sent itself.","Speaker 1"
"397090","397490"," Exactly.","Speaker 1"
"397710","398530"," It sent itself.","Speaker 1"
"398830","399790"," So what is it sent?","Speaker 1"
"401370","401710"," ENVIÓ.","Speaker 1"
"401910","402250"," Okay.","Speaker 1"
"402470","403270"," It sent itself?","Speaker 1"
"405750","406630"," SE ENVIÓ.","Speaker 2"
"406630","408790"," Yes, and you're dying to put the LO there, right?","Speaker 1"
"409950","419410"," So this is the intuition because you have IT sent in your mind, but if you don't succumb to that intuition and you work mechanically, IT sent, ENVIÓ.","Speaker 1"
"419750","420710"," It sent itself.","Speaker 1"
"421190","422090"," SE ENVIÓ.","Speaker 1"
"422170","424790"," Okay, and then you don't get LO because you don't need it.","Speaker 1"
"425470","428530"," So it sent itself yesterday, it was sent yesterday?","Speaker 1"
"430590","431790"," SE ENVIÓ AYER.","Speaker 2"
"432450","432690"," Good.","Speaker 1"
"432930","434030"," SE ENVIÓ AYER.","Speaker 1"
"434290","434550"," Good.","Speaker 1"
"434550","436510"," Again, what was to speak?","Speaker 1"
"438150","438710"," HABLAR.","Speaker 2"
"438850","440050"," Good, and I spoke?","Speaker 1"
"442090","442430"," HABLÉ.","Speaker 2"
"442690","443830"," Good, and he spoke?","Speaker 1"
"445690","446250"," HABLÓ.","Speaker 1"
"446570","447690"," He spoke with me?","Speaker 1"
"449430","450550"," HABLÓ CONMIGO.","Speaker 1"
"450730","452770"," Good, HABLÓ CONMIGO.","Speaker 1"
"453290","456930"," I don't know why he didn't speak with me.","Speaker 1"
"457170","459970"," I don't know why he didn't speak with me.","Speaker 1"
"460230","462530"," So the first bit is I don't know why.","Speaker 1"
"463910","465730"," NO SÉ POR QUÉ.","Speaker 2"
"465990","467890"," He didn't speak with me.","Speaker 1"
"469010","470610"," NO HABLÓ CONMIGO.","Speaker 2"
"471290","472950"," Good, NO SÉ POR QUÉ.","Speaker 1"
"473310","474530"," NO HABLÓ CONMIGO.","Speaker 1"
"475690","478330"," To forget is OLVIDAR.","Speaker 1"
"478710","479190"," OLVIDAR.","Speaker 1"
"479790","481210"," That means to forget.","Speaker 1"
"481470","482530"," And the noun OLVIDO.","Speaker 1"
"483730","485310"," We don't have it in English, I don't think.","Speaker 1"
"486110","487770"," The forgetting, EL OLVIDO.","Speaker 1"
"487970","490950"," The process, like the experience of forgetting.","Speaker 1"
"490950","493210"," I don't think we have a word like this in English.","Speaker 1"
"493430","496790"," And you will hear it a lot in songs, especially in Spanish.","Speaker 1"
"496910","499150"," Especially TANGO, if you listen to TANGOS.","Speaker 1"
"499630","502590"," They speak about falling in love and forgetting.","Speaker 1"
"502810","504630"," Not ever falling out of love.","Speaker 1"
"505170","506150"," Only EL OLVIDO.","Speaker 1"
"507350","508910"," OLVIDAR, to forget.","Speaker 1"
"509610","510610"," How would you say I forgot?","Speaker 1"
"512630","513110"," OLVIDÉ.","Speaker 2"
"513330","514070"," And he forgot?","Speaker 1"
"515690","516169"," OLVIDÓ.","Speaker 2"
"516530","519270"," I was going to do it, but I forgot it.","Speaker 1"
"519270","522190"," I was going to do it, but I forgot it.","Speaker 1"
"522770","524570"," So the first bit is I was going.","Speaker 1"
"525210","526630"," This is your line in the past.","Speaker 1"
"526710","530510"," And it's one of the three irregular verbs that we have in the line of the past.","Speaker 1"
"531970","532150"," IBA.","Speaker 1"
"532450","532810"," IBA.","Speaker 1"
"533030","534810"," So, I was going to do it.","Speaker 1"
"536270","538230"," LO IBA A HACER.","Speaker 2"
"538610","539670"," But I forgot it.","Speaker 1"
"541310","543490"," PERO LO OLVIDÉ.","Speaker 2"
"543750","544090"," Good.","Speaker 1"
"544810","547490"," LO IBA A HACER, PERO LO OLVIDÉ.","Speaker 1"
"547490","548230"," Good.","Speaker 1"
