"start","end","text","speaker"
"280720","283700"," One day, I started speaking about rice, which is ARROS.","Speaker 1"
"284180","286340"," And the R came out all by itself.","Speaker 1"
"286460","290080"," And I was so excited and I was jumping up and down saying ARROS, ARROS, ARROS.","Speaker 1"
"290660","292980"," And then I heard the gringo is hungry.","Speaker 1"
"296240","300540"," But my advice, if you can't pronounce this sound, is just to let it come.","Speaker 1"
"301200","304520"," The more you hear, just because you want to pronounce it, it's going to come.","Speaker 1"
"305120","311380"," So initial R or two R's together inside the word is going to pronounce this double R.","Speaker 1"
"311960","314940"," So the word for butt in Spanish is PERO.","Speaker 1"
"316040","317600"," P-E-R-O.","Speaker 1"
"317860","320440"," And the word for dog is PERRO.","Speaker 1"
"320880","322480"," P-E-R-R-O.","Speaker 1"
"323500","324740"," So that's the difference.","Speaker 1"
"324840","326200"," You have normal R, PERO.","Speaker 1"
"326900","330940"," And it's a bit different to English because it's still kind of more pronounced.","Speaker 1"
"331140","332920"," You know, you're still using your tongue more there.","Speaker 1"
"332920","333680"," PERO.","Speaker 1"
"333940","343800"," And then PERRO, you keep that in the same position that you are using to make that Spanish R, which is kind of a little bit more pronounced than the English sound.","Speaker 1"
"343980","347200"," But you pass a little bit of air over it and you let that flick it.","Speaker 1"
"347580","347980"," PERRO.","Speaker 1"
"348940","351740"," Now, like I said, I don't want you to worry about if you can't pronounce this.","Speaker 1"
"351820","354360"," There are even native Spanish speakers that can't pronounce this.","Speaker 1"
"354560","357140"," So it's really something I don't want to inhibit anybody.","Speaker 1"
"357760","361260"," How do you think is salvation in Spanish?","Speaker 1"
"363440","364000"," SALVACIÓN.","Speaker 1"
"364160","364720"," SALVACIÓN.","Speaker 1"
"364920","366640"," So how do you think would be to save?","Speaker 1"
"368420","368980"," SALVAR.","Speaker 2"
"369120","369680"," SALVAR.","Speaker 1"
"370180","375140"," This word that we used for it, LO, can also mean him.","Speaker 1"
"376080","377600"," So how would you say I want to save him?","Speaker 1"
"379480","380600"," QUIERO SALVARLO.","Speaker 2"
"380940","381260"," Good.","Speaker 1"
"381620","382560"," QUIERO SALVARLO.","Speaker 1"
"382820","384080"," I want to save him.","Speaker 1"
"384660","386300"," How would you say situation?","Speaker 1"
"388540","389100"," SITUACIÓN.","Speaker 1"
"389440","390000"," SITUACIÓN.","Speaker 1"
"390160","390520"," Good.","Speaker 1"
"390520","397340"," Now, if you turn that into a verb, you actually get to situate, to place, to put somewhere.","Speaker 1"
"397980","399000"," So how would that be?","Speaker 1"
"400940","401460"," SITUAR.","Speaker 2"
"401620","402140"," SITUAR.","Speaker 1"
"402640","402900"," Good.","Speaker 1"
"408760","409420"," To participate.","Speaker 1"
"411800","413440"," So take it syllable by syllable.","Speaker 1"
"413560","416880"," This is very important so it doesn't become like a salad.","Speaker 1"
"417320","419320"," You don't want to take it syllable by syllable.","Speaker 1"
"421540","422060"," PARTICIPACIÓN.","Speaker 2"
"424020","424500"," PARTICIPACIÓN.","Speaker 2"
"425360","425840"," PARTICIPICAR.","Speaker 2"
"426160","426620"," Slower.","Speaker 1"
"429120","429600"," PARTICIPAR.","Speaker 2"
"430520","431000"," PARTICIPAR.","Speaker 1"
"431280","434520"," So we want, we must take it, sometimes you don't need to take it slowly.","Speaker 1"
"434900","438960"," But we want to get in the habit of taking it slowly, dividing up syllable by syllable.","Speaker 1"
"439260","441280"," We want to install the correct process slowly.","Speaker 1"
"441540","450860"," We don't want to jump from participate to participar because maybe we end up putting some extra sound, PARTICIPATAR, or something like this.","Speaker 1"
"450900","451740"," And we don't want to do this.","Speaker 1"
"451740","453300"," We want to take the long route.","Speaker 1"
"453740","459360"," So for example, if you want to work out how to say to create in Spanish, you want to go through the long way.","Speaker 1"
"459440","460580"," You want to go through CREACIÓN.","Speaker 1"
"462320","462680"," CREACIÓN.","Speaker 1"
"462680","463200"," And then?","Speaker 1"
"464340","464700"," CREAR.","Speaker 2"
"464820","465520"," Yeah, and that's it.","Speaker 1"
"465580","466300"," That's a verb in Spanish.","Speaker 1"
"466500","466820"," CREAR.","Speaker 1"
"466980","467580"," To create.","Speaker 1"
"469660","471220"," How is to experiment?","Speaker 1"
"472900","474300"," So it's experimentation.","Speaker 2"
"477300","477660"," EXPERIMENTACIÓN.","Speaker 2"
"479480","479840"," EXPERIMENTAR.","Speaker 2"
"479960","480680"," Yeah, that's it.","Speaker 1"
"481360","481720"," EXPERIMENTAR.","Speaker 1"
"481740","492500"," And this also means to experience, to experiment and to experience, which is a little bit of wisdom that I really like there from Spanish because your experience is like an experiment.","Speaker 1"
"492960","500700"," If you think that your relationship with experience is scientific, you look what happens and you learn from it, or at least you should.","Speaker 1"
"501200","506000"," So in Spanish, there is a suggestion of that in the fact that these words are the same.","Speaker 1"
"506140","509160"," To experience and to experiment is the same verb.","Speaker 1"
"509900","510360"," EXPERIMENTAR.","Speaker 1"
"510360","511380"," The nouns are different.","Speaker 1"
"512100","514220"," EXPERIENCE is EXPERIENCIA.","Speaker 1"
"515120","516960"," EXPERIMENT is EXPERIMENTO.","Speaker 1"
"517559","519780"," But the verb, the act, is the same verb.","Speaker 1"
"520059","520580"," EXPERIMENTAR.","Speaker 1"
"520919","522500"," Actually, this gives us another nice rule.","Speaker 1"
"523159","523680"," EXPERIENCE.","Speaker 1"
"524620","525140"," EXPERIENCIA.","Speaker 1"
"525600","533880"," If we have a word that ends in ENS or ENS, we can change ENS to ENSIA and ENS to ENSIA and we will get the word in Spanish.","Speaker 1"
"534360","534880"," DIFFERENCE.","Speaker 1"
"536560","537080"," DIFFERENCIA.","Speaker 2"
"537780","538580"," INFLUENCE.","Speaker 1"
"540000","541600"," INFLUENCIA.","Speaker 2"
"541720","543020"," EXISTENCE.","Speaker 1"
"544840","545980"," EXISTENCIA.","Speaker 2"
"546140","546320"," Good.","Speaker 2"
"546660","547500"," CONSISTENCE.","Speaker 1"
"551380","552980"," CONSISTENCIA.","Speaker 2"
"553060","553300"," Good.","Speaker 1"
"553700","554760"," INCONSISTENCE.","Speaker 2"
"555700","557300"," INCONSISTENCIA.","Speaker 2"
"557380","557700"," Good.","Speaker 1"
"559040","560020"," INCONGRUENCE.","Speaker 1"
"561520","563120"," INCONGRUENCIA.","Speaker 2"
"563280","563620"," Yes.","Speaker 1"
